timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1619513737683,343,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513737700,330,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,5,0,0
1619513737764,346,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513737846,334,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513738031,326,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513738027,348,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513738024,354,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513738110,362,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513738180,384,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513738358,360,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513738376,371,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,5,0,0
1619513738378,372,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,7,0,0
1619513738472,326,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513738564,333,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513738747,328,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,8,0,0
1619513738718,362,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513738750,354,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513738799,342,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,8,0,0
1619513738898,348,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513739076,320,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513739081,361,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513739105,355,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,6,0,0
1619513739141,350,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513739247,327,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513739397,322,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513739442,321,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,6,0,0
1619513739460,338,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513739491,319,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513739574,349,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513739719,359,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513739764,343,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513739811,334,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513739799,349,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513739923,354,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513740107,335,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,5,0,0
1619513740078,376,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,6,0,0
1619513740146,314,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513740149,338,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,5,0,0
1619513740278,361,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,6,0,0
1619513740443,351,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513740454,344,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513740460,348,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,5,0,0
1619513740487,324,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513740639,347,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513740799,337,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513740811,325,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,7,0,0
1619513740795,349,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513740809,362,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,10,0,0
1619513740986,316,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513741136,346,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513741136,349,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513741144,359,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,7,0,0
1619513741171,346,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513741302,358,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513741486,320,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,5,0,0
1619513741483,370,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513741517,349,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513741504,369,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,8,0,0
1619513741660,349,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513741806,355,GetFileStream,200,OK,Scenario 1 1-1,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513741853,331,GetFileStream,200,OK,Scenario 1 1-5,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,4,0,0
1619513741866,337,GetFileStream,200,OK,Scenario 1 1-3,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513741874,341,GetFileStream,200,OK,Scenario 1 1-4,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,3,0,0
1619513742010,341,GetFileStream,200,OK,Scenario 1 1-2,text,true,,1231549,360,5,5,https://localhost:5001/file/getfilestream,2,0,0
